"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/antalya-alanya-oba-kiralik/daire/115537-96","35","18.500","03-05-2025","Kiralık Daire","1 +
                          1","60 m²","3
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Oba Sea Pearl Garden Sitesinde Kiralık 1+1 Daire ( Aidat Dahil )","Antalya / Alanya / Oba Mah.","https://www.hepsiemlak.com/emlak-ofisi/tokus-insaat-115537","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/1/8/5/5/4/4/30939f44e25ac3d764c174ad4c2a0d185915b970bb564d6f1b9ddb4aaccb0aa22c0e539bab0c9b885a7fb19882974dfb.jpg","Tokuş İnşaat","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/3/5/5/1/1/5c05340d-b112-45a2-b405-436be4d2ccff.jpg"
"https://www.hepsiemlak.com/antalya-dosemealti-yenikoy-kiralik/daire/153750-36","35","22.000","06-05-2025","Kiralık Daire","3 +
                          1","120 m²","9
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yeniköy'de Kiralık 3+1 Ayrı Mutfaklı Cadde Üstü Geniş Ve Ferah Daire","Antalya / Döşemealtı / Yeniköy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/5/2/5/5/4/4/6ec4067d-ce34-4819-a0c3-790dd97753aa.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-oba-kiralik/daire/155611-75","19","30.000","07-05-2025","Kiralık Daire","2 +
                          1","110 m²","12
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Alanya Tosmur Kiralık 2+1 Ful Eşyalı Daire","Antalya / Alanya / Oba Mah.","https://www.hepsiemlak.com/emlak-ofisi/azpo-group-155611","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/4/5/4/5/4/4/175a4260-64da-4430-80b2-2e7ad7889ddc.jpg","Azpo Group","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/1/6/5/5/1/fb09d290-5b25-4598-ae63-d44a629626e5.jpg"
"https://www.hepsiemlak.com/antalya-serik-yeni-kiralik/daire/147608-94","20","14.500","06-05-2025","Kiralık Daire","2 +
                          1","135 m²","15
                        Yaşında","En Üst Kat","","","","Antalya Serik Cumhuriyet Mahallesi 2+1 Doğalgazlı Daire","Antalya / Serik / Yeni Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/2/5/4/5/4/4/402fcb5d-a72a-472a-b3eb-8a4900aa9ab5.jpg","",""
"https://www.hepsiemlak.com/antalya-kepez-fevzi-cakmak-kiralik/daire/139359-748","32","20.000","07-05-2025","Kiralık Daire","2 +
                          1","100 m²","Sıfır Bina","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","2+1 Ebv.Banyolu Havuzlu Lüks Site İçi Kiralık","Antalya / Kepez / Fevzi Çakmak Mah.","https://www.hepsiemlak.com/emlak-ofisi/han-gayrimenkul-139359","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/2/7/4/5/4/4/5d572a1c-8fd0-451e-a657-44ed68bfc51c.jpg","Han Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/5/3/9/3/1/2b963c3f-8efc-4284-baa1-e96279b57490.jpg"
"https://www.hepsiemlak.com/antalya-kepez-goksu-kiralik/daire/158200-11","37","20.000","07-05-2025","Kiralık Daire","2 +
                          1","75 m²","Sıfır Bina","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Antalya Kepez İlçesi Göksu Mahallesi Hal Kavşağına Yakın Gürdalyapıda Asansörlü 3 Kat Lüxs 2+1 Daire","Antalya / Kepez / Göksu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/0/2/3/5/4/4/0120f172-fac1-43b5-b31a-904402dd4059.jpg","",""
"https://www.hepsiemlak.com/antalya-finike-kum-kiralik/daire/140636-120","32","19.000","07-05-2025","Kiralık Daire","2 +
                          1","110 m²","Sıfır Bina","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Finike Kum Mah. Havuzlu Sitede Kiralık Lüks 2+1 Daire","Antalya / Finike / Kum Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/2/2/3/5/4/4/bcfea75c-2921-42da-a2ea-89c5137def86.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-mahmutlar-kiralik/daire/142040-235","30","15.000","02-05-2025","Kiralık Daire","2 +
                          1","100 m²","3
                        Yaşında","11. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Prime Loft 2+1 Boş Kiralık Daire 15.000 Tl","Antalya / Alanya / Mahmutlar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/1/3/3/5/4/4/75b87bf3-dc3e-4b9b-98aa-fa4bd430e007.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-mahmutlar-kiralik/daire/154437-60","28","16.000","07-05-2025","Kiralık Daire","2 +
                          1","110 m²","13
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mahmutlar Merkez'de Denize Yakın Havuzlu,Jeneratörlü 2+1 Boş Daire","Antalya / Alanya / Mahmutlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/alanya-best-home-154437","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/2/0/2/5/4/4/a3762988-3405-4b88-8136-14d70cb818b7.jpg","Alanya Best  Home","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/3/4/4/5/1/043fb36c-c09b-43a6-84ff-cb79c64a97db.jpg"
"https://www.hepsiemlak.com/antalya-alanya-mahmutlar-kiralik/daire/147361-39","21","10.000","05-05-2025","Kiralık Daire","1 +
                          1","60 m²","2
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Alanya Mahmutlar' Da Kiralık 1+1 Sıfır Boş Daire","Antalya / Alanya / Mahmutlar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/6/1/2/5/4/4/3a76663a-0d02-4265-804a-42a35da64c21.jpg","",""
"https://www.hepsiemlak.com/antalya-muratpasa-kizilsaray-kiralik/daire/100008-569","43","20.000","06-05-2025","Kiralık Daire","3 +
                          1","110 m²","40
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Muratpaşa Kızılsaray Mah Kiralık Daire","Antalya / Muratpaşa / Kızılsaray Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/8/8/1/5/4/4/1745409756028-44518801.jpg","",""
"https://www.hepsiemlak.com/antalya-muratpasa-caglayan-kiralik/daire/151276-13","35","60.000","07-05-2025","Kiralık Daire","3 +
                          1","165 m²","18
                        Yaşında","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Çağlayan Da Deniz Manzalı Kiralık 3+1","Antalya / Muratpaşa / Çağlayan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/8/3/9/4/4/4/1744967899621-44493899.jpg","",""
"https://www.hepsiemlak.com/antalya-kepez-varsak-esentepe-kiralik/daire/151018-36","40","20.000","02-05-2025","Kiralık Daire","2 +
                          1","75 m²","Sıfır Bina","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Antalya Varsakta Kiralık Daire","Antalya / Kepez / Varsak Esentepe Mah.","","","",""
"https://www.hepsiemlak.com/antalya-alanya-mahmutlar-kiralik/daire/89471-1051","37","25.000","06-05-2025","Kiralık Daire","2 +
                          1","125 m²","12
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Alanya Mahmutlar Kiralık 2+1 Daire Merkezi Konumda, Geniş Ve Kullanışlı!","Antalya / Alanya / Mahmutlar Mah.","","","",""
"https://www.hepsiemlak.com/antalya-alanya-cikcilli-kiralik/daire/130892-58","23","21.000","07-05-2025","Kiralık Daire","1 +
                          1","75 m²","15
                        Yaşında","4. Kat","","","","Alanya Cikcilli Mah. Alanıum Avm Arkası Da Kiralik Ful Eşyalı 1+1 Daire","Antalya / Alanya / Cikcilli Mah.","","","",""
"https://www.hepsiemlak.com/antalya-alanya-mahmutlar-kiralik/daire/153623-104","16","21.000","07-05-2025","Kiralık Daire","2 +
                          1","120 m²","5
                        Yaşında","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mahmutlarda Eşyalı 2+1 Kiralık 120 M2 Daire","Antalya / Alanya / Mahmutlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/temeltas-project-marketing-insaat-ticaret-limited-153623","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/9/2/7/4/4/4/ffe3f442ca1d6f3c1033885043a577b89f573e0a8bc82317cbcd5632173ae14e2c0e539bab0c9b885a7fb19882974dfb.jpg","Temeltaş Project Marketıng İnşaat Ticaret Limited","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/2/6/3/5/1/ebd8735a-fcee-499e-ac56-69c618b6df4e.jpg"
"https://www.hepsiemlak.com/antalya-konyaalti-liman-kiralik/daire/137274-104","34","38.000","08-05-2025","Kiralık Daire","3 +
                          1","180 m²","24
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Konyaaaltı Liman'da Full Eşyalı 3+1 Daire","Antalya / Konyaaltı / Liman Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/3/4/3/4/4/4/ff206c17-6b18-400e-94b0-fc2719708abe.jpg","",""
"https://www.hepsiemlak.com/antalya-manavgat-side-kiralik/daire/117063-618","32","25.000","08-05-2025","Kiralık Daire","2 +
                          1","105 m²","12
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Side Merkezde Havuzlu Huzurlu Sitede Eşyalı Kiralık 2+1 Daire  3 . Kat Ve 1. Kat","Antalya / Manavgat / Side Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/4/9/5/3/4/4/a8fc7421-f9ab-4321-bcfa-9dcd49f0766b.jpg","",""
"https://www.hepsiemlak.com/antalya-alanya-oba-kiralik/daire/139831-183","21","12.000","07-05-2025","Kiralık Daire","1 +
                          1","55 m²","4
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Alanya Oba Müdarisler Apt 1+1:50m2 Eşyasız Kiralık Daire","Antalya / Alanya / Oba Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/3/6/2/3/4/4/1741896062-915766-44326373.jpeg","",""
"https://www.hepsiemlak.com/antalya-serik-belek-kiralik/villa/150597-84","49","11.500","05-05-2025","Kiralık Villa","3 +
                          1","300 m²","Sıfır Bina","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık Lüks Villa","Antalya / Serik / Belek Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/3/8/0/3/4/4/88f454a5-3ad1-4dc3-8f94-50542eee10bf.jpg","",""
"https://www.hepsiemlak.com/antalya-aksu-altintas-kiralik/daire/691891-37","32","15.000","07-05-2025","Kiralık Daire","1 +
                          1","45 m²","Sıfır Bina","Kot 3","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Antalya Altıntaş Mahallesinde Kiralık 1+1 Havuzlu, Kapalı Otoparklı , Asansörlü Daire","Antalya / Aksu / Altıntaş Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/6/8/9/2/4/4/1741424367024-44298630.jpg","",""
"https://www.hepsiemlak.com/antalya-dosemealti-yenikoy-kiralik/daire/142726-139","24","17.500","02-05-2025","Kiralık Daire","2 +
                          1","115 m²","8
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","K2a'dan Antalya/döşemaltı/yeniköyde Kiralık Geniş 2+1 Daire","Antalya / Döşemealtı / Yeniköy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/4/5/6/2/4/4/b085148c-8135-4402-8d50-042f6e603134.jpg","",""
"https://www.hepsiemlak.com/antalya-muratpasa-doguyaka-kiralik/daire/155468-2","23","20.000","07-05-2025","Kiralık Daire","2 +
                          1","100 m²","15
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Doguyaka Mahallesi'nde Eşyalı Kiralık Daire","Antalya / Muratpaşa / Doğuyaka Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/7/3/3/2/4/4/1740233707306-44233764.jpg","",""
"https://www.hepsiemlak.com/antalya-manavgat-asagi-hisar-kiralik/daire/10433-1976","41","26.000","07-05-2025","Kiralık Daire","2 +
                          1","110 m²","20
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Manvgat Aşağı Hisar Mah.Mithat Paşa Caddesi No 46","Antalya / Manavgat / Aşağı Hisar Mah.","https://www.hepsiemlak.com/emlak-ofisi/nazim-emlak-10433","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/8/6/9/1/4/4/8b776b5e-70f4-4705-8849-5c54f750992c.jpg","Nazım Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/3/4/0/1/0/5596f2bb-c1fe-4b09-a159-18bf67c95550.jpg"
"https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-kiralik/villa/128570-65","36","75.000","07-05-2025","Kiralık Villa","6 +
                          1","340 m²","25
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Lara Güzeloba Mahallesi Larakent Sitesinde Denize Çok Yakın Eşyalı Kiralık Triblex Vılla","Antalya / Muratpaşa / Güzeloba Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/9/2/6/1/4/4/1739034931681-44162900.jpg","",""
"https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-kiralik/villa/126447-703","37","65.000","06-05-2025","Kiralık Villa","4 +
                          1","290 m²","13
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Güzeloba Mah. 4+1 Havuzlu Site İçi Kiralık Eşyalı Villa","Antalya / Muratpaşa / Güzeloba Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/2/5/2/1/4/4/1738390924851-44125289.jpg","",""
"https://www.hepsiemlak.com/antalya-kepez-ahatli-kiralik/daire/151812-69","18","19.500","05-05-2025","Kiralık Daire","2 +
                          1","95 m²","10
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Güncel Kiralik 2+1 Eşyasiz Ahatlı Asansörlü Ayri Mutfak Tramvay Yakini","Antalya / Kepez / Ahatlı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/4/3/4/0/4/4/1746355480359-44043433.jpg","",""
"https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-kiralik/daire/120318-1295","36","45.000","02-05-2025","Kiralık Daire","2 +
                          1","80 m²","4
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Güzeloba Kiralık Mobilyalı 2+1 Daire İkea Tasarımlı Havuzlu","Antalya / Muratpaşa / Güzeloba Mah.","https://www.hepsiemlak.com/emlak-ofisi/rose-estates-120318","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/4/7/3/8/3/4/a4a30992-ee82-4d80-b8ab-a089755436b0.jpg","Rose Estates","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/3/0/2/1/320dfa1e-4041-4e76-ac4f-af82078358f2.png"
"https://www.hepsiemlak.com/antalya-konyaalti-siteler-kiralik/daire/27323-3249","45","27.500","03-05-2025","Kiralık Daire","3 +
                          1","140 m²","25
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Konyaaltı Uncalıda ,Doğalgaz Kombili  3+1 Kiralık Mobilyalı Daire 27500","Antalya / Konyaaltı / Siteler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/9/7/3/1/2/4/e99c0b36-7496-44f7-a305-ed56fd6cb77c.jpg","",""
"https://www.hepsiemlak.com/antalya-kepez-cankaya-kiralik/daire/101057-277","54","24.000","06-05-2025","Kiralık Daire","2 +
                          1","96 m²","3
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","2+1 Şehir Hastahanesi Yakını Eşyasız Arakat Doğalgazlı Otoparklı","Antalya / Kepez / Çankaya Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/2/4/8/8/1/4/57b9b9aa-56c7-4c5e-8cb8-53da49a4b595.jpg","",""
"https://www.hepsiemlak.com/antalya-konyaalti-altinkum-kiralik/daire/24694-931","33","30.000","06-05-2025","Kiralık Daire","3 +
                          1","140 m²","20
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Altınkum' Da, 3+1, 120 M2 Ebeveyn Banyolu Klimalı Denize Yürüyüş Mesafesi Kiralık Dubleks Daire.....","Antalya / Konyaaltı / Altınkum Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/0/0/9/0/9/3/a45e9577-f7ad-4bcd-95e8-039ac5411f18.jpg","",""
"https://www.hepsiemlak.com/antalya-muratpasa-fener-kiralik/daire/0-44573453","14","25.000","08-05-2025","Kiralık Daire","1 +
                          1","65 m²","15
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ferah Merkezi Yeşili Denize Yürüme Mesafeli Havuzlu Güvenlikli Vb","Antalya / Muratpaşa / Fener Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/4/3/7/5/4/4/_meY6x7i253WdPDo1-Unk.jpg","",""
"https://www.hepsiemlak.com/antalya-muratpasa-fener-kiralik/daire/10485-2641","32","25.000","05-05-2025","Kiralık Daire","1 +
                          1","85 m²","20
                        Yaşında","Teras Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Fenerde Terracıty Avm Yakınında Eşyalı Kiralık 1+1 Geniş Daire","Antalya / Muratpaşa / Fener Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/7/4/4/3/4/4/e826f550-e831-4c88-a5d6-0caa0ebe3435.jpg","",""
"https://www.hepsiemlak.com/antalya-muratpasa-soguksu-kiralik/daire/56936-571","27","21.000","07-05-2025","Kiralık Daire","3 +
                          1","150 m²","25
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Muratpaşa Soğuksu'da Kiralık Daire 2.Kat 3+1","Antalya / Muratpaşa / Soğuksu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/2/8/8/5/4/4/1746604830435-44588264.jpg","",""
"https://www.hepsiemlak.com/antalya-muratpasa-varlik-kiralik/daire/30590-2057","27","20.000","02-05-2025","Kiralık Daire","3 +
                          1","150 m²","28
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Varlık Mahallesinde Kiralık Daire","Antalya / Muratpaşa / Varlık Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/1/4/1/5/4/4/1745325861858-44514184.jpg","",""
"https://www.hepsiemlak.com/antalya-kepez-santral-kiralik/daire/61682-314","27","22.000","06-05-2025","Kiralık Daire","2 +
                          1","96 m²","3
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sur Yapı'da 2+1 Açık Mutfaklı 78m Kiralık Daire","Antalya / Kepez / Santral Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/9/4/9/4/4/4/816127cc-32d8-4baf-81f9-fc8f5b546e96.jpg","",""
"https://www.hepsiemlak.com/antalya-kepez-kuzeyyaka-kiralik/daire/91299-1629","9","12.500","08-05-2025","Kiralık Daire","2 +
                          1","85 m²","15
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","**kuzeyyaka Mah. Tranvaya Yakın 2+1 Açık Mutfak Kiralık Daire **","Antalya / Kepez / Kuzeyyaka Mah.","","","",""
"https://www.hepsiemlak.com/antalya-alanya-mahmutlar-kiralik/daire/0-44579598","13","10.000","05-05-2025","Kiralık Daire","1 +
                          1","75 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mahmutlar'da Kiralık Ayrımutfaklı 1+1 Daire","Antalya / Alanya / Mahmutlar Mah.","","","",""
"https://www.hepsiemlak.com/antalya-konyaalti-sarisu-kiralik/daire/134970-191","33","28.500","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Turvilla'dan Konyaaltı Sarısu'da Eşyalı 2+1 Kiralık Daire","Antalya / Konyaaltı / Sarısu Mah.","https://www.hepsiemlak.com/emlak-ofisi/turvilla-134970","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/9/4/3/1/c52422ed-f2c4-4660-a986-d8b396f0a8a1.jpeg","Turvilla",""
"https://www.hepsiemlak.com/antalya-kemer-yeni-kiralik/daire/95671-1203","14","20.000","08-05-2025","Kiralık Daire","2 +
                          1","1.000 m²","20
                        Yaşında","Çatı Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yeni Mahallede American Mutfaklı 2+1 Kiralık Daire","Antalya / Kemer / Yeni Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/3/5/1/2/4/4/1739961827467-44215368.jpg","",""
"https://www.hepsiemlak.com/antalya-aksu-altintas-kiralik/daire/34677-2215","28","20.000","06-05-2025","Kiralık Daire","2 +
                          1","80 m²","1
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Altıntaş'ta Kiralık 2+1 Ara Kat Daire","Antalya / Aksu / Altıntaş Mah.","https://www.hepsiemlak.com/emlak-ofisi/hestia-gayrimenkul-34677","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/6/4/1/5/4/4/89001cc9-1d18-4615-b8e5-1fd75537d071.jpg","Hestia Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/7/6/4/3/0/7ad56392-4fd9-4c48-be14-37eda7e6b0a1.jpg"
"https://www.hepsiemlak.com/antalya-alanya-mahmutlar-kiralik/daire/126258-1291","28","20.000","06-05-2025","Kiralık Daire","3 +
                          1","150 m²","1
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mahmutlar / Alanya 3+1 Ayrı Mutfak Kiralık Evler","Antalya / Alanya / Mahmutlar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/0/9/4/9/3/4/50a5c7e8-8582-4678-a60c-e063ae659597.jpg","",""
"https://www.hepsiemlak.com/antalya-finike-kum-kiralik/daire/95290-288","27","20.000","05-05-2025","Kiralık Daire","2 +
                          1","100 m²","Sıfır Bina","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Deniz Manzaralı Muhteşem 2+1 Kiralık Daire","Antalya / Finike / Kum Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/5/4/9/4/4/4/1744971837871-44494533.jpg","",""
