"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-location","img-wrp href","he-lazy-image src 2","he-lazy-image src 3","listing-card--owner-info__firm-name","list-view-header"
"https://www.hepsiemlak.com/izmir-bornova-mevlana-kiralik/daire/21915-12651","43","26.000","08-05-2025","Kiralık Daire","1 +
                          1","55 m²","13
                        Yaşında","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/8/2/8/5/4/4/1746526318273-44582886.jpg","EİDS onaylı","İzmir / Bornova / Mevlana Mah.","https://www.hepsiemlak.com/emlak-ofisi/fctu-21915","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/1/9/1/2/0/975f10a4-a45a-403a-a078-04bc3a2f88c3.jpg","Fctu","Myvia Bornova Sitesi Eşyalı 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/izmir-karsiyaka-bostanli-kiralik/daire/131786-214","33","34.000","08-05-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/7/8/1/5/4/4/9957ab6b7bb2eae86db1d67e4dccb0dabcc00ec2975d79b2ea87f088ede76a4576fe16253593a2dac3ccbeb827083ace.jpg","EİDS onaylı","İzmir / Karşıyaka / Bostanlı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Bostanlı Merkezde Sıfır 1+1 Kiralık Daire Balkonlu, Doğalgazlı"
"https://www.hepsiemlak.com/izmir-buca-guven-kiralik/daire/130324-905","60","26.500","08-05-2025","Kiralık Daire","3 +
                          1","150 m²","10
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/4/9/1/5/4/4/c67b11ea-09ce-409b-8c0b-1af02e2ce59f.jpg","EİDS onaylı","İzmir / Buca / Güven Mah.","https://www.hepsiemlak.com/emlak-ofisi/gunes-gayrimenkul-130324","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/2/3/0/3/1/14751a0f-cd5e-4b53-8363-5482313467a6.jpg","Güneş Gayrimenkul","Güneş'ten Şirinyer İzban 7dk 150m 3+1 Balkon K.Çatı Köşe"
"https://www.hepsiemlak.com/izmir-foca-fevzi-cakmak-kiralik/daire/152395-136","40","200.000","08-05-2025","Kiralık Daire","4 +
                          2","150 m²","7
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/7/8/6/4/4/4/e435a924-a73a-4902-a283-30fc64a517f5.jpg","EİDS onaylı","İzmir / Foça / Fevzi Çakmak Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-eski-foca-temsilciligi-152395","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/9/3/2/5/1/6963af3d-7321-441a-b5b1-928505fa2f39.jpg","Turyap Eski Foça Temsilciliği","Turyap Foça'dan Burunucu'nda Kiralık Lüks Eşyalı Dubleks Villa"
"https://www.hepsiemlak.com/izmir-bornova-evka-4-kiralik/daire/133288-273","21","20.000","08-05-2025","Kiralık Daire","2 +
                          1","80 m²","20
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/5/2/6/4/4/4/1744484554508-44462574.jpg","EİDS onaylı","İzmir / Bornova / Evka 4 Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozsari-emlak-133288","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/8/2/3/3/1/c775ab9d-7501-4fd7-86b2-189b0e42cc57.jpg","Özsarı Emlak","Bornova Evka4 Full Eşyalı Doğalgazlı 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/izmir-bayrakli-manavkuyu-kiralik/daire/77374-472","37","25.000","08-05-2025","Kiralık Daire","3 +
                          1","120 m²","28
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/4/4/9/3/4/4/1745260994-172668-44394459.jpeg","EİDS onaylı","İzmir / Bayraklı / Manavkuyu Mah.","https://www.hepsiemlak.com/emlak-ofisi/onsu-emlak-77374","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/3/7/7/0/a2eb9b0a-13e0-4dd1-8fec-ece0e60c2ad5.jpg","Onsu Emlak","Bayraklı Manavkuyu Sakarya Cadde Üzeri, Çamkıran Sitesinde Kiralık Daire"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/120889-195","37","830.000","08-05-2025","Kiralık Villa","4 +
                          1","180 m²","16
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/8/2/3/3/4/4/1741956871-876944-44332804.jpeg","EİDS onaylı","İzmir / Çeşme / Alaçatı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Bluestate'ten Alaçatı Çamlık Yol'da Kiralık 4+1"
"https://www.hepsiemlak.com/izmir-karsiyaka-alaybey-kiralik/daire/87653-829","40","19.000","08-05-2025","Kiralık Daire","3 +
                          1","102 m²","35
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/6/8/2/2/4/4/6efc974f-d999-4889-8165-2453021272e8.jpg","EİDS onaylı","İzmir / Karşıyaka / Alaybey Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Alaybeyde Bakımlı Aydınlık Kiralık Yüksek Zemin"
"https://www.hepsiemlak.com/izmir-balcova-onur-kiralik/daire/10374-3897","52","32.000","08-05-2025","Kiralık Daire","1 +
                          1","45 m²","1
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/2/1/3/6/0/4/1715431968086-40631221.jpg","EİDS onaylı","İzmir / Balçova / Onur Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Kolej Ofis Gay.Kiralık Sıfır Eşyalı Sıfır Kiralık 1+1 Asansörlü Jeotermalli Daire"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/36744-4997","59","225.000","07-05-2025","Kiralık Villa","3 +
                          1","160 m²","15
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/0/1/5/8/8/3/04a0a8e4-e1b3-4c7c-8bf9-f730a179bd6c.jpg","EİDS onaylı","İzmir / Çeşme / Alaçatı Mah.","https://www.hepsiemlak.com/emlak-ofisi/arda-gayrimenkul-yatirim-danismanligi-36744","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/4/7/6/3/0/877a05ac-81bf-4041-917d-b7308f59f87f.jpg","Arda Gayrimenkul Yatırım Danışmanlığı","Alaçatı'da Ilıca Denize Yakın Temmuz Veya Ağustos Ayı Kiralık Bahçeli Müstakil 3+1  Lüks Villa"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/6057-2181","35","450.000","08-05-2025","Kiralık Villa","3 +
                          1","170 m²","17
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/1/6/4/2/8/3/e52dd162-1583-4fa5-b170-49f98439188d.jpg","EİDS onaylı","İzmir / Çeşme / Alaçatı Mah.","https://www.hepsiemlak.com/emlak-ofisi/class-emlak-alacati-6057","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/5/0/6/0/0/bf08ebce-ebb7-4f57-a063-a900b0d47a68.jpg","Class Emlak Alaçatı","Class'tan Hacımemişte  Köşe Geniş Bahçeli   Sezonluk  Taşev"
"https://www.hepsiemlak.com/izmir-buca-adatepe-kiralik/daire/29626-1974","21","26.500","07-05-2025","Kiralık Daire","3 +
                          1","140 m²","20
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/4/5/6/5/4/4/1746196384614-44565464.jpg","EİDS onaylı","İzmir / Buca / Adatepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/binax-gayrimenkul-29626","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/2/6/9/2/0/98867257-c632-4fa7-894b-324e476b1aa9.jpg","Binax Gayrimenkul","Niğdeliler Sitesi Ferah Daire"
"https://www.hepsiemlak.com/izmir-karsiyaka-yali-kiralik/daire/110953-649","24","60.000","08-05-2025","Kiralık Daire","3 +
                          1","170 m²","18
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/8/3/9/4/4/4/eef62219-0ebb-4580-8b54-e73a35bad47b.jpg","EİDS onaylı","İzmir / Karşıyaka / Yalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/new-meta-gayrimenkul-110953","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/5/9/0/1/1/79e92190-d046-4348-a05b-55dc678d38c7.jpg","New Meta Gayrimenkul","Karşıyaka Yalı Mahallesinde Ara Kat Kiralık Geniş 3+1 Daire"
"https://www.hepsiemlak.com/izmir-buca-inkilap-kiralik/daire/13470-2378","24","32.500","08-05-2025","Kiralık Daire","3 +
                          1","165 m²","20
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/7/5/1/0/0/4/d370de3a-abb0-442e-9d1d-d0e6596bad2d.jpg","EİDS onaylı","İzmir / Buca / İnkılap Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Doğalgazlı - Arakat, 3 Oda 1 Salon 165 M2 Lüx Daire"
"https://www.hepsiemlak.com/izmir-cigli-ataturk-kiralik/daire/26584-2816","34","19.000","08-05-2025","Kiralık Daire","3 +
                          1","122 m²","8
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/4/4/2/4/4/4/fff99d24-4f68-424d-aa8d-56748f9c7f9c.jpg","EİDS onaylı","İzmir / Çiğli / Atatürk Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Çiğli Evka 5 De Kiralık 3+1 122m2 Daire Kanıt Emlaktan"
"https://www.hepsiemlak.com/izmir-bayrakli-mansuroglu-kiralik/daire/23889-625","23","22.000","08-05-2025","Kiralık Daire","3 +
                          1","100 m²","45
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/1/3/9/3/4/4/af11f177-8a02-40e0-ab45-32c4418cab6a.jpg","EİDS onaylı","İzmir / Bayraklı / Mansuroğlu Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Özkanlar Çarşı Yakını 3+1 Doğalgazlı."
"https://www.hepsiemlak.com/izmir-karsiyaka-bahcelievler-kiralik/daire/31745-22153","33","30.000","08-05-2025","Kiralık Daire","3 +
                          1","90 m²","30
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/6/9/3/5/4/4/f216136f-37d1-4b79-981e-e64175662b32.jpg","EİDS onaylı","İzmir / Karşıyaka / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-5-31745","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/7/1/3/0/6718b45f-7eab-4495-a6ae-e40f674f4b91.jpg","Kw Alesta-viya-orsa 5","Bahçelievler Mah. Gün Sazak Blv. Yakını Kiralık Daire"
"https://www.hepsiemlak.com/izmir-cigli-atasehir-kiralik/daire/128638-146","14","20.000","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","29
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/5/7/5/4/4/4/1744379462059-44457554.jpg","EİDS onaylı","İzmir / Çiğli / Ataşehir Mah.","https://www.hepsiemlak.com/emlak-ofisi/turpas-gayrimenkul-128638","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/3/6/8/2/1/49523241-003b-43ac-86f6-ec0da116d163.jpg","Türpaş Gayrimenkul","İzmir Çiğli Ataşehir Mah Ful Eşyalı 2+1 Daire"
"https://www.hepsiemlak.com/izmir-urla-icmeler-kiralik/daire/7457-156","28","22.500","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","15
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/5/4/9/3/4/4/1743075875962-44394574.jpg","EİDS onaylı","İzmir / Urla / İçmeler Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Urla İçmelerde 2+1 100 M2 Teraslı Ve Bahçeli Kiralık Daire"
"https://www.hepsiemlak.com/izmir-karsiyaka-nergiz-kiralik/daire/2098-1937","22","30.000","08-05-2025","Kiralık Daire","3 +
                          1","110 m²","9
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İzmir / Karşıyaka / Nergiz Mah.","","","","","Diva Emlak İzmir Karşıya Nergiz 30000 Tl Kiralık Daire"
"https://www.hepsiemlak.com/izmir-kemalpasa-sekiz-eylul-kiralik/daire/53797-1275","22","19.000","08-05-2025","Kiralık Daire","3 +
                          1","100 m²","25
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","","EİDS onaylı","İzmir / Kemalpaşa / Sekiz Eylül Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Kemalpaşa Pazar Yerine Çok Yakın Kiralık 3+1 Zemin Kat Daire"
"https://www.hepsiemlak.com/izmir-cesme-sifne-kiralik/villa/125876-2539","32","200.000","07-05-2025","Kiralık Villa","3 +
                          1","160 m²","10
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/7/8/5/2/1/0342d86e-fbb2-43c5-93c2-fa0deaffdebc.jpg","EİDS onaylı","İzmir / Çeşme / Şifne Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-4-125876","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Kw Alesta-viya-orsa 4","Şifne’de Müstakil Havuzlu Ve Bahçeli Dubleks Müstakil 3+1 Villa"
"https://www.hepsiemlak.com/izmir-karabaglar-uckuyular-kiralik/daire/42120-1211","32","30.000","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","35
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/9/8/6/5/4/4/1746259038-292303-44568993.jpeg","EİDS onaylı","İzmir / Karabağlar / Üçkuyular Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Metro Yakını 2+1 Daire"
"https://www.hepsiemlak.com/izmir-urla-gulbahce-kiralik/daire/115022-841","31","40.000","07-05-2025","Kiralık Daire","2 +
                          1","70 m²","9
                        Yaşında","Villa Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/4/3/4/5/4/4/04ddca56-6cde-48b2-8669-bc9c949bd757.jpg","EİDS onaylı","İzmir / Urla / Gülbahçe Mah.","https://www.hepsiemlak.com/emlak-ofisi/ctn-gayrimenkul-115022","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/2/0/5/1/1/b634fa2f-8ed3-4e90-86ab-231c0a58f807.jpg","Çtn Gayrimenkul","Çtn'den Urla Gülbahçe'de 4 Ay Süresince Kiralık,Eşyalı 2+1 Daire"
"https://www.hepsiemlak.com/izmir-buca-camlikule-kiralik/daire/51456-6516","31","14.850","08-05-2025","Kiralık Daire","1 +
                          1","70 m²","21
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/4/5/8/6/0/4/1682414470169-40685478.jpg","EİDS onaylı","İzmir / Buca / Çamlıkule Mah.","https://www.hepsiemlak.com/emlak-ofisi/my-house-emlak-51456","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/4/1/5/0/b17a9599-26cd-40ec-abb2-edc9b9c06cc3.jpg","My House Emlak","Buca Çamlikule Mahallesi'nde Eşyalı  1+1 Teraslı Kiralık Daire"
"https://www.hepsiemlak.com/izmir-karsiyaka-bahariye-kiralik/daire/109132-504","20","25.000","08-05-2025","Kiralık Daire","3 +
                          1","110 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/7/6/2/5/4/4/1745568613005-44526788.jpg","EİDS onaylı","İzmir / Karşıyaka / Bahariye Mah.","https://www.hepsiemlak.com/emlak-ofisi/gulsen-emlak-109132","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/3/1/9/0/1/9114623f-3f48-4cb6-a7c0-161d1f7ae590.jpg","Gülşen Emlak","Karşıyaka Merkezde Asansörlü Doğal Gazlı Daire"
"https://www.hepsiemlak.com/izmir-bayrakli-tepekule-kiralik/daire/39049-1022","30","23.500","08-05-2025","Kiralık Daire","2 +
                          0","90 m²","25
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/7/1/8/5/4/4/1746518600-158746-44581704.jpeg","EİDS onaylı","İzmir / Bayraklı / Tepekule Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Bayraklı Yüzbaşı İbrahim Hakkı Caddesi Üzerinde Güvenlikli Sitede 2+1 Doğalgazlı Kiralık Daire"
"https://www.hepsiemlak.com/izmir-karabaglar-calikusu-kiralik/daire/24845-1714","30","15.500","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","30
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/2/8/9/7/2/4/2580f7e5-e2e9-40ee-bd08-fccd74490928.jpg","EİDS onaylı","İzmir / Karabağlar / Çalıkuşu Mah.","https://www.hepsiemlak.com/emlak-ofisi/antre-emlak-24845/tahsin-yazici-24845","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/4/8/4/2/0/d4ae12fb-8cac-4937-a078-aeafbf8402d5.jpg","Antre Emlak","Antre Emlak'tan Kiralık Çalıkuşu Mahallesinde Doğalgazlı 2+1 Bahçeli Giriş Kat Daire"
"https://www.hepsiemlak.com/izmir-bornova-evka-3-kiralik/daire/148398-46","12","18.000","08-05-2025","Kiralık Daire","1 +
                          1","55 m²","27
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/0/0/6/1/3/4/1723465817273-43160012.jpg","EİDS onaylı","İzmir / Bornova / Evka 3 Mah.","https://www.hepsiemlak.com/emlak-ofisi/ayyildiz-gayrimenkul-148398","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/9/3/8/4/1/c9dbef4e-545b-44b4-97f8-681ca04d1226.jpg","Ayyıldız Gayrimenkul","Bornova Evka-3 De 1+1 Kiralık Lüks Daire"
"https://www.hepsiemlak.com/izmir-cesme-germiyan-kiralik/villa/97586-574","15","350.000","08-05-2025","Kiralık Villa","3 +
                          1","300 m²","35
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/7/4/9/5/4/4/1746692738362-44594704.jpg","EİDS onaylı","İzmir / Çeşme / Germiyan Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Çeşme Ildır'da Denize 50 Metre Mesafede Kiralık 3+1 Eşyalı Dubleks Villa"
"https://www.hepsiemlak.com/izmir-narlidere-ilica-kiralik/daire/110036-614","15","27.000","08-05-2025","Kiralık Daire","2 +
                          1","120 m²","25
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/2/1/6/4/4/4/1744461546317-44461261.jpg","EİDS onaylı","İzmir / Narlıdere / Ilıca Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Ünüvar Emlak'tan Dokuz Eylül Hastanesi Yakını 2+1 Asansörlü Kiralık Daire..."
"https://www.hepsiemlak.com/izmir-karsiyaka-dedebasi-kiralik/daire/88583-2095","15","28.000","07-05-2025","Kiralık Daire","2 +
                          1","92 m²","9
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/6/0/7/2/4/4/1740987808244-44270649.jpg","EİDS onaylı","İzmir / Karşıyaka / Dedebaşı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Nergiz Ordu Bulvarı Yakını Yeni 2+1 Daire Kiralık"
"https://www.hepsiemlak.com/izmir-bornova-mevlana-kiralik/daire/21915-12649","37","25.000","08-05-2025","Kiralık Daire","1 +
                          1","55 m²","10
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/2/7/7/5/4/4/1746443536527-44577292.jpg","EİDS onaylı","İzmir / Bornova / Mevlana Mah.","https://www.hepsiemlak.com/emlak-ofisi/fctu-21915","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/1/9/1/2/0/975f10a4-a45a-403a-a078-04bc3a2f88c3.jpg","Fctu","Myway 202 Beset Sitesi 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/izmir-buca-inkilap-kiralik/daire/130324-904","16","21.000","08-05-2025","Kiralık Daire","2 +
                          1","90 m²","10
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/4/9/1/5/4/4/98e5bf70-b9b5-4ee6-83f2-c8d6c23e6e21.jpg","EİDS onaylı","İzmir / Buca / İnkılap Mah.","https://www.hepsiemlak.com/emlak-ofisi/gunes-gayrimenkul-130324","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/2/3/0/3/1/14751a0f-cd5e-4b53-8363-5482313467a6.jpg","Güneş Gayrimenkul","Güneş'ten Şirinyer İzban Yanı 2+1 90m Kapalı Mutfak Yüksek Giriş"
"https://www.hepsiemlak.com/izmir-bornova-ataturk-kiralik/daire/77374-470","34","29.000","08-05-2025","Kiralık Daire","1 +
                          1","56 m²","8
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/3/3/9/3/4/4/1743066317738-44393367.jpg","EİDS onaylı","İzmir / Bornova / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/onsu-emlak-77374","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/3/7/7/0/a2eb9b0a-13e0-4dd1-8fec-ece0e60c2ad5.jpg","Onsu Emlak","Bornova Atatürkte Şehir Hastane Yakını Eşyalı Kiralık 1+1 Daire"
"https://www.hepsiemlak.com/izmir-cesme-ardic-kiralik/villa/6057-2000","60","350.000","08-05-2025","Kiralık Villa","3 +
                          1","170 m²","15
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/2/8/0/2/5/3/c304f48a-276e-49a7-980e-aa785bf4bce9.jpg","EİDS onaylı","İzmir / Çeşme / Ardıç Mah.","https://www.hepsiemlak.com/emlak-ofisi/class-emlak-alacati-6057","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/5/0/6/0/0/bf08ebce-ebb7-4f57-a063-a900b0d47a68.jpg","Class Emlak Alaçatı","Ardıçta 2 Villanın Kullandığı Ortak Kullanım Havuzlu Denize Yakın Haziran Ve Temmuz Ayları"
"https://www.hepsiemlak.com/izmir-balcova-fevzi-cakmak-kiralik/daire/10374-2413","46","35.000","08-05-2025","Kiralık Daire","3 +
                          1","125 m²","25
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/7/9/7/3/1/2/1742670986744-21379710.jpg","EİDS onaylı","İzmir / Balçova / Fevzi Çakmak Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Kolej Ofis Gay.Jeotermalli Asansörlü İçi Full Yapılı Kiralık Dai"
"https://www.hepsiemlak.com/izmir-karsiyaka-cumhuriyet-kiralik/daire/110285-392","24","25.500","08-05-2025","Kiralık Daire","2 +
                          1","85 m²","7
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/3/3/0/4/4/4/1743258409912-44403397.jpg","EİDS onaylı","İzmir / Karşıyaka / Cumhuriyet Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Yeşim Emlaktan Karşıyaka Anadolu Caddesinde Kiralık 2+1 Daire"
